0 0 1 0 0 1 -1 0 0,0,1.0
0 0 1 0 0 1 -1 0 0,1,1.0
0 0 1 0 0 1 -1 0 0,3,1.4
0 0 1 0 0 1 -1 0 0,4,1.0
0 0 1 0 0 1 -1 0 0,7,1.0
0 0 1 0 0 1 -1 0 0,8,1.0
0 0 1 -1 1 1 -1 0 0,0,1.4
0 0 1 -1 1 1 -1 0 0,1,1.0
0 0 1 -1 1 1 -1 0 0,7,1.0
0 0 1 -1 1 1 -1 0 0,8,1.0
0 1 0 0 0 0 -1 0 0,0,1.0
0 1 0 0 0 0 -1 0 0,2,1.0
0 1 0 0 0 0 -1 0 0,3,1.0
0 1 0 0 0 0 -1 0 0,4,1.2
0 1 0 0 0 0 -1 0 0,5,1.0
0 1 0 0 0 0 -1 0 0,7,1.0
0 1 0 0 0 0 -1 0 0,8,0.8
-1 1 0 0 0 0 -1 0 1,2,1.0
-1 1 0 0 0 0 -1 0 1,3,1.0
-1 1 0 0 0 0 -1 0 1,4,1.0
-1 1 0 0 0 0 -1 0 1,5,0.8
-1 1 0 0 0 0 -1 0 1,7,1.0
0 0 0 1 -1 0 0 0 0,0,1.0
0 0 0 1 -1 0 0 0 0,1,0.6000000000000001
0 0 0 1 -1 0 0 0 0,2,1.4
0 0 0 1 -1 0 0 0 0,5,1.0
0 0 0 1 -1 0 0 0 0,6,1.0
0 0 0 1 -1 0 0 0 0,7,1.0
0 0 0 1 -1 0 0 0 0,8,0.8
0 1 0 1 -1 0 0 0 -1,0,1.0
0 1 0 1 -1 0 0 0 -1,2,1.0
0 1 0 1 -1 0 0 0 -1,5,0.8
0 1 0 1 -1 0 0 0 -1,6,1.0
0 1 0 1 -1 0 0 0 -1,7,1.0
0 1 -1 1 -1 1 0 0 -1,0,1.0
0 1 -1 1 -1 1 0 0 -1,6,0.8
0 1 -1 1 -1 1 0 0 -1,7,1.0
0 1 0 0 0 0 0 0 -1,0,1.0
0 1 0 0 0 0 0 0 -1,2,1.2
0 1 0 0 0 0 0 0 -1,3,1.0
0 1 0 0 0 0 0 0 -1,4,1.0
0 1 0 0 0 0 0 0 -1,5,1.0
0 1 0 0 0 0 0 0 -1,6,1.0
0 1 0 0 0 0 0 0 -1,7,1.0
-1 1 1 0 0 0 0 0 -1,3,1.0
-1 1 1 0 0 0 0 0 -1,4,1.2
-1 1 1 0 0 0 0 0 -1,5,1.0
-1 1 1 0 0 0 0 0 -1,6,1.0
-1 1 1 0 0 0 0 0 -1,7,1.0
-1 1 1 0 1 0 -1 0 -1,3,1.2
-1 1 1 0 1 0 -1 0 -1,5,1.0
-1 1 1 0 1 0 -1 0 -1,7,1.0
0 0 0 0 0 1 -1 0 0,0,1.0
0 0 0 0 0 1 -1 0 0,1,1.0
0 0 0 0 0 1 -1 0 0,2,1.0
0 0 0 0 0 1 -1 0 0,3,0.8
0 0 0 0 0 1 -1 0 0,4,1.0
0 0 0 0 0 1 -1 0 0,7,1.0
0 0 0 0 0 1 -1 0 0,8,0.6000000000000001
0 0 0 0 1 1 -1 -1 0,0,1.0
0 0 0 0 1 1 -1 -1 0,1,1.0
0 0 0 0 1 1 -1 -1 0,2,1.0
0 0 0 0 1 1 -1 -1 0,3,1.2
0 0 0 0 1 1 -1 -1 0,8,1.0
0 0 0 1 1 1 -1 -1 -1,0,1.0
0 0 0 1 1 1 -1 -1 -1,1,1.2
0 0 0 1 1 1 -1 -1 -1,2,1.0
-1 1 0 1 1 1 -1 -1 -1,2,1.2
0 0 0 -1 0 1 0 0 0,0,1.0
0 0 0 -1 0 1 0 0 0,1,1.0
0 0 0 -1 0 1 0 0 0,2,1.0
0 0 0 -1 0 1 0 0 0,4,1.0
0 0 0 -1 0 1 0 0 0,6,1.2
0 0 0 -1 0 1 0 0 0,7,1.0
0 0 0 -1 0 1 0 0 0,8,0.8
0 0 0 -1 -1 1 1 0 0,0,1.0
0 0 0 -1 -1 1 1 0 0,1,1.2
0 0 0 -1 -1 1 1 0 0,2,1.0
0 0 0 -1 -1 1 1 0 0,7,1.0
0 0 0 -1 -1 1 1 0 0,8,1.0
-1 1 0 -1 -1 1 1 0 0,2,1.0
-1 1 0 -1 -1 1 1 0 0,7,1.0
-1 1 0 -1 -1 1 1 0 0,8,1.0
-1 1 0 -1 -1 1 1 -1 1,2,1.2
-1 0 0 0 1 1 -1 0 0,1,1.0
-1 0 0 0 1 1 -1 0 0,2,0.8
-1 0 0 0 1 1 -1 0 0,3,1.0
-1 0 0 0 1 1 -1 0 0,7,1.0
-1 0 0 0 1 1 -1 0 0,8,1.0
-1 0 1 0 1 1 -1 0 -1,1,0.8
-1 0 1 0 1 1 -1 0 -1,3,1.0
-1 0 1 0 1 1 -1 0 -1,7,1.0
1 0 -1 0 -1 1 1 0 0,1,1.0
1 0 -1 0 -1 1 1 0 0,3,1.0
1 0 -1 0 -1 1 1 0 0,7,1.4
1 0 -1 0 -1 1 1 0 0,8,1.0
1 0 -1 0 -1 1 1 -1 1,1,1.5999999999999999
1 0 -1 0 -1 1 1 -1 1,3,1.2
0 -1 0 0 0 1 -1 0 1,0,1.0
0 -1 0 0 0 1 -1 0 1,2,1.0
0 -1 0 0 0 1 -1 0 1,3,1.0
0 -1 0 0 0 1 -1 0 1,4,1.0
0 -1 0 0 0 1 -1 0 1,7,0.8
-1 -1 0 0 0 1 -1 1 1,2,1.0
-1 -1 0 0 0 1 -1 1 1,3,0.8
-1 -1 0 0 0 1 -1 1 1,4,1.0
0 0 0 1 0 1 -1 0 0,0,1.0
0 0 0 1 0 1 -1 0 0,1,1.0
0 0 0 1 0 1 -1 0 0,2,1.0
0 0 0 1 0 1 -1 0 0,4,1.0
0 0 0 1 0 1 -1 0 0,7,1.2
0 0 0 1 0 1 -1 0 0,8,1.0
0 0 1 1 0 1 -1 -1 0,0,1.0
0 0 1 1 0 1 -1 -1 0,1,1.0
0 0 1 1 0 1 -1 -1 0,4,1.2
0 0 1 1 0 1 -1 -1 0,8,1.0
1 0 1 1 -1 1 -1 -1 0,1,1.7999999999999998
1 0 1 1 -1 1 -1 -1 0,8,0.8
-1 0 1 1 -1 0 0 0 0,1,1.2
-1 0 1 1 -1 0 0 0 0,5,1.0
-1 0 1 1 -1 0 0 0 0,6,1.0
-1 0 1 1 -1 0 0 0 0,7,1.0
-1 0 1 1 -1 0 0 0 0,8,1.0
1 0 0 0 0 0 0 -1 0,1,1.2
1 0 0 0 0 0 0 -1 0,2,2.4
1 0 0 0 0 0 0 -1 0,3,1.2
1 0 0 0 0 0 0 -1 0,4,1.0
1 0 0 0 0 0 0 -1 0,5,1.2
1 0 0 0 0 0 0 -1 0,6,1.0
1 0 0 0 0 0 0 -1 0,8,0.8
1 -1 1 0 0 0 0 -1 0,3,1.2
1 -1 1 0 0 0 0 -1 0,4,1.0
1 -1 1 0 0 0 0 -1 0,5,0.8
1 -1 1 0 0 0 0 -1 0,6,1.0
1 -1 1 0 0 0 0 -1 0,8,1.0
1 -1 1 1 0 0 -1 -1 0,4,1.4
1 -1 1 1 0 0 -1 -1 0,5,1.0
1 -1 1 1 0 0 -1 -1 0,8,1.0
0 0 0 1 0 0 -1 0 0,0,1.0
0 0 0 1 0 0 -1 0 0,1,1.4
0 0 0 1 0 0 -1 0 0,2,1.0
0 0 0 1 0 0 -1 0 0,4,1.0
0 0 0 1 0 0 -1 0 0,5,1.0
0 0 0 1 0 0 -1 0 0,7,1.0
0 0 0 1 0 0 -1 0 0,8,1.0
0 1 -1 1 0 0 -1 0 0,0,1.0
0 1 -1 1 0 0 -1 0 0,4,1.2
0 1 -1 1 0 0 -1 0 0,5,1.0
0 1 -1 1 0 0 -1 0 0,7,1.0
0 1 -1 1 0 0 -1 0 0,8,1.0
0 1 -1 1 1 0 -1 0 -1,0,1.0
0 1 -1 1 1 0 -1 0 -1,5,1.0
0 1 -1 1 1 0 -1 0 -1,7,1.2
0 0 1 0 0 0 0 0 -1,0,1.0
0 0 1 0 0 0 0 0 -1,1,1.0
0 0 1 0 0 0 0 0 -1,3,2.4
0 0 1 0 0 0 0 0 -1,4,1.0
0 0 1 0 0 0 0 0 -1,5,1.0
0 0 1 0 0 0 0 0 -1,6,1.0
0 0 1 0 0 0 0 0 -1,7,1.0
0 -1 1 1 0 0 0 0 -1,0,1.0
0 -1 1 1 0 0 0 0 -1,4,1.0
0 -1 1 1 0 0 0 0 -1,5,1.0
0 -1 1 1 0 0 0 0 -1,6,1.2
0 -1 1 1 0 0 0 0 -1,7,1.0
0 -1 1 1 -1 0 1 0 -1,0,1.0
0 -1 1 1 -1 0 1 0 -1,5,1.0
0 -1 1 1 -1 0 1 0 -1,7,1.2
0 -1 1 1 -1 -1 1 1 -1,0,1.5999999999999999
0 0 0 1 0 0 0 0 0,0,0.8
0 0 0 1 0 0 0 0 0,1,1.9999999999999998
0 0 0 1 0 0 0 0 0,2,0.8
0 0 0 1 0 0 0 0 0,4,0.8
0 0 0 1 0 0 0 0 0,5,0.8
0 0 0 1 0 0 0 0 0,6,1.0
0 0 0 1 0 0 0 0 0,7,0.8
0 0 0 1 0 0 0 0 0,8,0.8
0 0 0 1 0 -1 1 0 0,0,1.0
0 0 0 1 0 -1 1 0 0,1,1.0
0 0 0 1 0 -1 1 0 0,2,1.0
0 0 0 1 0 -1 1 0 0,4,0.8
0 0 0 1 0 -1 1 0 0,7,1.0
0 0 0 1 0 -1 1 0 0,8,1.0
0 0 0 1 -1 -1 1 1 0,0,1.0
0 0 0 1 -1 -1 1 1 0,1,0.8
0 0 0 1 -1 -1 1 1 0,2,1.0
0 0 0 1 -1 -1 1 1 0,8,1.0
0 -1 1 1 -1 -1 1 1 0,0,1.0
0 -1 1 1 -1 -1 1 1 0,8,0.8
0 0 0 1 0 0 0 0 -1,0,1.0
0 0 0 1 0 0 0 0 -1,1,1.0
0 0 0 1 0 0 0 0 -1,2,1.2
0 0 0 1 0 0 0 0 -1,4,1.0
0 0 0 1 0 0 0 0 -1,5,1.0
0 0 0 1 0 0 0 0 -1,6,1.0
0 0 0 1 0 0 0 0 -1,7,1.0
0 0 1 1 0 -1 0 0 -1,0,1.0
0 0 1 1 0 -1 0 0 -1,1,1.2
0 0 1 1 0 -1 0 0 -1,4,1.0
0 0 1 1 0 -1 0 0 -1,6,1.0
0 0 1 1 0 -1 0 0 -1,7,1.0
1 0 0 0 0 0 1 -1 -1,1,1.0
1 0 0 0 0 0 1 -1 -1,2,1.0
1 0 0 0 0 0 1 -1 -1,3,1.2
1 0 0 0 0 0 1 -1 -1,4,1.0
1 0 0 0 0 0 1 -1 -1,5,1.0
0 0 0 1 -1 0 1 0 0,0,1.0
0 0 0 1 -1 0 1 0 0,1,1.0
0 0 0 1 -1 0 1 0 0,2,1.2
0 0 0 1 -1 0 1 0 0,5,1.0
0 0 0 1 -1 0 1 0 0,7,1.0
0 0 0 1 -1 0 1 0 0,8,1.0
0 0 -1 1 -1 0 1 1 0,0,1.2
0 0 -1 1 -1 0 1 1 0,1,1.0
0 0 -1 1 -1 0 1 1 0,5,1.0
0 0 -1 1 -1 0 1 1 0,8,1.0
-1 1 -1 1 -1 0 1 1 0,5,1.0
-1 1 -1 1 -1 0 1 1 0,8,1.2
1 0 -1 1 0 0 0 -1 0,1,1.0
1 0 -1 1 0 0 0 -1 0,4,1.0
1 0 -1 1 0 0 0 -1 0,5,0.8
1 0 -1 1 0 0 0 -1 0,6,1.2
1 0 -1 1 0 0 0 -1 0,8,1.2
1 0 -1 1 -1 1 0 -1 0,1,1.0
1 0 -1 1 -1 1 0 -1 0,6,1.4
1 0 -1 1 -1 1 0 -1 0,8,0.8
0 -1 0 1 0 0 0 0 0,0,1.0
0 -1 0 1 0 0 0 0 0,2,0.8
0 -1 0 1 0 0 0 0 0,4,1.0
0 -1 0 1 0 0 0 0 0,5,1.0
0 -1 0 1 0 0 0 0 0,6,1.0
0 -1 0 1 0 0 0 0 0,7,1.4
0 -1 0 1 0 0 0 0 0,8,1.0
0 -1 1 1 -1 0 0 0 0,0,1.0
0 -1 1 1 -1 0 0 0 0,5,1.0
0 -1 1 1 -1 0 0 0 0,6,0.8
0 -1 1 1 -1 0 0 0 0,7,1.0
0 -1 1 1 -1 0 0 0 0,8,1.0
1 0 0 0 0 0 0 0 0,1,-0.8
1 0 0 0 0 0 0 0 0,2,-1.2
1 0 0 0 0 0 0 0 0,3,-1.5999999999999999
1 0 0 0 0 0 0 0 0,4,1.7999999999999998
1 0 0 0 0 0 0 0 0,5,-0.8
1 0 0 0 0 0 0 0 0,6,-2.1999999999999997
1 0 0 0 0 0 0 0 0,7,-1.4
1 0 0 0 0 0 0 0 0,8,-1.7999999999999998
1 1 0 -1 0 0 0 0 0,2,1.0
1 1 0 -1 0 0 0 0 0,4,1.0
1 1 0 -1 0 0 0 0 0,5,0.8
1 1 0 -1 0 0 0 0 0,6,1.0
1 1 0 -1 0 0 0 0 0,7,1.0
1 1 0 -1 0 0 0 0 0,8,1.0
1 1 0 -1 1 -1 0 0 0,2,0.8
1 1 0 -1 1 -1 0 0 0,6,1.0
1 1 0 -1 1 -1 0 0 0,7,1.0
1 1 0 -1 1 -1 0 0 0,8,0.8
1 0 0 0 0 -1 0 0 0,1,0.8
1 0 0 0 0 -1 0 0 0,2,1.0
1 0 0 0 0 -1 0 0 0,3,3.400000000000001
1 0 0 0 0 -1 0 0 0,4,1.0
1 0 0 0 0 -1 0 0 0,6,1.2
1 0 0 0 0 -1 0 0 0,7,1.0
1 0 0 0 0 -1 0 0 0,8,1.0
1 0 1 0 -1 -1 0 0 0,1,1.2
1 0 1 0 -1 -1 0 0 0,3,1.0
1 0 1 0 -1 -1 0 0 0,6,1.0
1 0 1 0 -1 -1 0 0 0,7,1.0
1 0 1 0 -1 -1 0 0 0,8,1.0
1 0 1 -1 -1 -1 0 0 1,1,1.0
1 0 1 -1 -1 -1 0 0 1,6,1.0
1 0 1 -1 -1 -1 0 0 1,7,1.0
1 -1 1 -1 -1 -1 0 1 1,6,1.0
1 0 0 0 1 -1 0 0 0,1,0.8
1 0 0 0 1 -1 0 0 0,2,1.0
1 0 0 0 1 -1 0 0 0,3,0.8
1 0 0 0 1 -1 0 0 0,6,0.8
1 0 0 0 1 -1 0 0 0,7,0.8
1 0 0 0 1 -1 0 0 0,8,1.0
1 1 0 0 1 -1 0 -1 0,2,1.0
1 1 0 0 1 -1 0 -1 0,3,1.0
1 1 0 0 1 -1 0 -1 0,6,0.8
1 1 0 0 1 -1 0 -1 0,8,1.0
1 0 0 0 0 0 0 0 -1,1,1.2
1 0 0 0 0 0 0 0 -1,2,1.4
1 0 0 0 0 0 0 0 -1,3,3.400000000000001
1 0 0 0 0 0 0 0 -1,4,1.0
1 0 0 0 0 0 0 0 -1,5,1.0
1 0 0 0 0 0 0 0 -1,6,1.2
1 0 0 0 0 0 0 0 -1,7,1.2
1 0 0 1 -1 0 0 0 -1,1,1.0
1 0 0 1 -1 0 0 0 -1,2,1.0
1 0 0 1 -1 0 0 0 -1,5,1.5999999999999999
1 0 0 1 -1 0 0 0 -1,6,1.0
1 0 0 1 -1 0 0 0 -1,7,1.0
1 -1 0 1 -1 1 0 0 -1,2,1.0
1 -1 0 1 -1 1 0 0 -1,6,1.2
1 -1 0 1 -1 1 0 0 -1,7,1.0
1 0 0 0 0 0 0 -1 1,1,1.0
1 0 0 0 0 0 0 -1 1,2,1.0
1 0 0 0 0 0 0 -1 1,3,1.0
1 0 0 0 0 0 0 -1 1,4,1.2
1 0 0 0 0 0 0 -1 1,5,0.8
1 0 0 0 0 0 0 -1 1,6,1.0
1 0 0 1 0 -1 0 -1 1,1,1.0
1 0 0 1 0 -1 0 -1 1,2,1.0
1 0 0 1 0 -1 0 -1 1,4,1.0
1 0 0 1 0 -1 0 -1 1,6,0.8
1 0 1 1 0 -1 -1 -1 1,1,1.0
1 0 1 1 0 -1 -1 -1 1,4,0.8
1 -1 0 0 0 0 0 0 1,2,0.8
1 -1 0 0 0 0 0 0 1,3,0.8
1 -1 0 0 0 0 0 0 1,4,0.8
1 -1 0 0 0 0 0 0 1,5,0.8
1 -1 0 0 0 0 0 0 1,6,1.0
1 -1 0 0 0 0 0 0 1,7,1.0
1 -1 -1 0 0 1 0 0 1,3,1.0
1 -1 -1 0 0 1 0 0 1,4,1.0
1 -1 -1 0 0 1 0 0 1,6,0.8
1 -1 -1 0 0 1 0 0 1,7,1.0
1 -1 0 1 1 -1 0 0 -1,2,1.0
1 -1 0 1 1 -1 0 0 -1,6,1.2
1 -1 0 1 1 -1 0 0 -1,7,1.0
1 0 0 1 0 0 -1 0 -1,1,1.0
1 0 0 1 0 0 -1 0 -1,2,1.5999999999999999
1 0 0 1 0 0 -1 0 -1,4,1.0
1 0 0 1 0 0 -1 0 -1,5,1.0
1 0 0 1 0 0 -1 0 -1,7,1.0
1 0 1 1 -1 0 -1 0 -1,1,1.2
1 0 1 1 -1 0 -1 0 -1,5,1.0
1 0 1 1 -1 0 -1 0 -1,7,1.0
1 0 0 0 1 0 -1 0 0,1,0.8
1 0 0 0 1 0 -1 0 0,2,0.8
1 0 0 0 1 0 -1 0 0,3,1.0
1 0 0 0 1 0 -1 0 0,5,1.0
1 0 0 0 1 0 -1 0 0,7,1.0
1 0 0 0 1 0 -1 0 0,8,0.8
1 1 -1 0 1 0 -1 0 0,3,0.6000000000000001
1 1 -1 0 1 0 -1 0 0,5,1.0
1 1 -1 0 1 0 -1 0 0,7,0.8
1 1 -1 0 1 0 -1 0 0,8,0.8
1 0 -1 0 0 0 1 0 -1,1,1.0
1 0 -1 0 0 0 1 0 -1,3,1.0
1 0 -1 0 0 0 1 0 -1,4,1.2
1 0 -1 0 0 0 1 0 -1,5,1.0
1 0 -1 0 0 0 1 0 -1,7,1.0
1 0 -1 0 1 0 1 -1 -1,1,1.0
1 0 -1 0 1 0 1 -1 -1,3,1.0
1 0 -1 0 1 0 1 -1 -1,5,1.2
1 -1 -1 0 1 1 1 -1 -1,3,1.2
1 0 1 0 0 0 0 -1 0,1,0.8
1 0 1 0 0 0 0 -1 0,3,0.6000000000000001
1 0 1 0 0 0 0 -1 0,4,0.8
1 0 1 0 0 0 0 -1 0,5,0.8
1 0 1 0 0 0 0 -1 0,6,0.8
1 0 1 0 0 0 0 -1 0,8,0.4000000000000001
1 0 1 0 1 0 0 -1 -1,1,1.0
1 0 1 0 1 0 0 -1 -1,3,1.0
1 0 1 0 1 0 0 -1 -1,5,1.0
1 0 1 0 1 0 0 -1 -1,6,0.8
0 1 0 0 0 0 0 0 0,0,1.0
0 1 0 0 0 0 0 0 0,2,0.8
0 1 0 0 0 0 0 0 0,3,1.0
0 1 0 0 0 0 0 0 0,4,0.8
0 1 0 0 0 0 0 0 0,5,0.8
0 1 0 0 0 0 0 0 0,6,1.0
0 1 0 0 0 0 0 0 0,7,1.0
0 1 0 0 0 0 0 0 0,8,1.0
1 1 -1 0 0 0 0 0 0,3,0.8
1 1 -1 0 0 0 0 0 0,4,1.2
1 1 -1 0 0 0 0 0 0,5,1.0
1 1 -1 0 0 0 0 0 0,6,0.8
1 1 -1 0 0 0 0 0 0,7,1.0
1 1 -1 0 0 0 0 0 0,8,1.0
1 1 -1 1 0 0 -1 0 0,4,1.0
1 1 -1 1 0 0 -1 0 0,5,1.0
1 1 -1 1 0 0 -1 0 0,7,1.0
1 1 -1 1 0 0 -1 0 0,8,1.0
1 1 -1 1 0 1 -1 0 -1,4,1.0
1 1 -1 1 0 1 -1 0 -1,7,1.0
1 0 0 0 -1 0 1 0 0,1,0.20000000000000007
1 0 0 0 -1 0 1 0 0,2,0.6000000000000001
1 0 0 0 -1 0 1 0 0,3,2.1999999999999997
1 0 0 0 -1 0 1 0 0,5,0.6000000000000001
1 0 0 0 -1 0 1 0 0,7,0.4000000000000001
1 0 0 0 -1 0 1 0 0,8,0.4000000000000001
1 0 0 1 0 0 0 0 -1,1,0.6000000000000001
1 0 0 1 0 0 0 0 -1,2,0.8
1 0 0 1 0 0 0 0 -1,4,0.6000000000000001
1 0 0 1 0 0 0 0 -1,5,0.6000000000000001
1 0 0 1 0 0 0 0 -1,6,0.8
1 0 0 1 0 0 0 0 -1,7,0.6000000000000001
1 -1 0 1 0 1 0 0 -1,2,1.0
1 -1 0 1 0 1 0 0 -1,4,1.0
1 -1 0 1 0 1 0 0 -1,6,1.0
1 -1 0 1 0 1 0 0 -1,7,1.2
1 -1 1 1 0 1 0 -1 -1,4,1.2
1 -1 1 1 0 1 0 -1 -1,6,1.0
1 0 1 1 0 -1 -1 0 -1,1,1.4
1 0 1 1 0 -1 -1 0 -1,4,1.0
1 0 1 1 0 -1 -1 0 -1,7,1.0
1 0 0 0 0 0 -1 1 -1,1,1.0
1 0 0 0 0 0 -1 1 -1,2,1.0
